0.000000 57303603.989058 -2065183.267338
8.000000 57654152.580004 280384.499261
16.000000 57146166.144833 -1001872.041341
24.000000 57493324.559853 -50801.973892
32.000000 57193659.102256 -735613.436576
40.000000 57266103.124384 -268884.806433
48.000000 57368348.141475 -227122.993769
56.000000 57305760.934868 -129586.972765
64.000000 57266587.061088 -142234.681573
72.000000 57571201.050499 -290078.480500
80.000000 57457634.959496 -247479.224552
88.000000 57131091.254061 -685691.061109
96.000000 57123136.747968 87555.290997
104.000000 57560427.747442 -291404.156644
112.000000 57396827.023744 -274890.219329
120.000000 57274430.620963 -765735.800607
128.000000 56943944.369901 109044.038867
136.000000 57183998.643412 -323858.635782
144.000000 56955568.798487 -133758.016034
152.000000 57223094.640676 -314697.328020
160.000000 57247770.336013 -90983.479641
168.000000 57036671.011465 -287919.881173
176.000000 57353423.649759 -121393.950658
184.000000 56987693.821640 -340480.820299
192.000000 57426734.537896 -32643.163971
200.000000 57424266.017686 -127334.077886
208.000000 57242620.150976 45606.895730
216.000000 57163725.371649 -550005.718978
224.000000 57049624.368602 -190130.415401
232.000000 56969184.146289 -259707.400269
240.000000 56983364.462781 -438021.563950
248.000000 57264930.865089 -226075.790909
256.000000 57159237.389476 -401785.691876
264.000000 56926139.083137 -116427.930968
272.000000 57089879.001542 -275988.283922
280.000000 56976906.800473 -78232.542274
288.000000 56986581.853602 -355725.666808
296.000000 57163236.300010 -77061.573771
304.000000 57080772.670355 -274591.823996
312.000000 56811992.742738 126149.145877
320.000000 57026511.018753 -92269.142781
328.000000 57259641.786514 -261512.970507
336.000000 56931912.626692 -273656.546190
344.000000 56991598.498624 -28614.428783
352.000000 56847838.630691 -59671.619849
360.000000 56813865.072763 -16552.752752
368.000000 56865542.358719 -427624.472663
376.000000 56892969.049555 -197529.553154
384.000000 56743217.944623 -34386.580821
392.000000 56924342.811049 -47496.943599
400.000000 56926410.299480 -201832.189262
408.000000 56710806.385542 -491514.293332
416.000000 56887670.056300 -147035.609730
424.000000 56771175.077517 -273181.363834
432.000000 56724999.387262 2796.446056
440.000000 56890882.728062 -201793.950840
448.000000 56726250.709424 -464458.294425
456.000000 56611318.342874 -13253.231718
464.000000 56774155.601766 -17822.046704
472.000000 56551274.794362 -1307.233595
480.000000 56484870.179305 -139024.763140
488.000000 56344885.262523 12622.388952
496.000000 56395343.442614 198718.167472
504.000000 56750194.642726 -302524.610212
512.000000 56615593.854972 172850.174801
520.000000 56252035.933013 8973.722154
528.000000 56742292.223667 -378633.126614
536.000000 56567918.371550 -73690.891850
544.000000 56399634.404988 100597.646408
552.000000 56515554.549599 -215755.781279
560.000000 56562287.450559 -237745.250505
568.000000 56282466.606449 -224964.393464
576.000000 56088830.206791 -28721.011183
584.000000 56429144.931466 -24781.404741
592.000000 56485251.589158 -127678.457992
600.000000 56321448.265304 237611.607490
608.000000 56453743.535791 -146084.689735
616.000000 56535118.484307 -34725.462982
624.000000 56485656.845774 -150715.722761
632.000000 56404540.028820 -193327.405986
640.000000 56438058.372817 -119847.930208
648.000000 56366708.567854 212678.444170
656.000000 56407027.583568 90571.395689
664.000000 56581308.797127 -272633.912657
672.000000 56511747.055906 95693.476637
680.000000 56403060.774146 147097.813831
688.000000 56126832.731121 -38156.647174
696.000000 56241424.646505 -143029.526497
704.000000 56178150.990921 -31422.606703
712.000000 56500558.355611 44628.847326
720.000000 56420782.295512 141227.669499
728.000000 56350141.508671 -23397.968576
736.000000 56343336.495493 154973.133786
744.000000 56370822.719918 -217865.239803
752.000000 56735949.756031 -36113.202836
760.000000 56317825.087607 14946.990749
768.000000 56638678.549847 -122526.068848
776.000000 56588564.596134 92920.966175
784.000000 56386177.075132 182655.492377
792.000000 56504721.535814 -42318.702033
800.000000 56177858.263694 -246880.442355
808.000000 56537356.447205 -153447.605782
816.000000 56419434.595062 37816.889125
824.000000 56592677.186514 -51763.866024
832.000000 56441799.713228 105959.631581
840.000000 56443433.496654 -53824.388711
848.000000 56422780.686122 -40674.137111
856.000000 56155732.721192 47608.484144
864.000000 56313475.647034 -137344.955826
872.000000 56543335.579265 -233355.735787
880.000000 56585003.673787 -354545.155057
888.000000 56586865.278964 -117750.993410
896.000000 56633979.137283 66815.287843
904.000000 56470611.021853 36195.422825
912.000000 56360449.520816 -32594.408301
920.000000 56389078.361722 -163832.806132
928.000000 56230947.711445 5926.504222
936.000000 56988190.625072 -75015.168279
944.000000 56765233.720965 142886.279079
952.000000 56744059.954912 64418.039388
960.000000 56539964.850566 -62302.166830
968.000000 56778631.967106 60978.600066
976.000000 56755499.030296 47742.054159
984.000000 56686550.104180 91586.156470
992.000000 56508905.834356 -24949.488732
1000.000000 56645966.025808 163128.080184
1008.000000 56506792.546749 -331798.465267
1016.000000 56646761.963355 5059.317098
1024.000000 56752774.337240 -188132.593859
1032.000000 56544367.003833 18805.041140
1040.000000 56675870.130958 -109955.202593
1048.000000 56603791.402231 105848.672085
1056.000000 56707477.320830 -274150.019078
1064.000000 56705703.334178 173933.819707
1072.000000 56928813.653003 -68297.205718
1080.000000 56815458.191134 -40096.698340
1088.000000 56440432.112852 -3604.751314
1096.000000 56745267.406330 157759.797456
1104.000000 56700366.910897 -411015.677921
1112.000000 56325947.190666 225933.094289
1120.000000 56446005.451731 345095.447547
1128.000000 56434020.045429 6124.015121
1136.000000 56627753.602233 57025.392882
1144.000000 56872057.733437 -229179.600045
1152.000000 56679881.650759 -313580.262640
1160.000000 56863179.806586 -139699.421213
1168.000000 56639298.414710 -102294.135066
1176.000000 56244597.899256 -14335.071870
1184.000000 56454439.750810 -186509.035922
1192.000000 56325532.459420 -100728.483193
1200.000000 56172868.738323 -293402.419329
1208.000000 56418221.294333 -97362.026396
1216.000000 56593791.330603 173581.386902
1224.000000 56509369.753635 22895.957738
1232.000000 56515877.778725 -49849.458244
1240.000000 56404781.255626 -315788.670873
1248.000000 56504769.702115 -35956.051642
1256.000000 56378741.766873 209281.638852
1264.000000 56576350.327640 -241304.868491
1272.000000 56459002.717729 -351150.715842
1280.000000 56534498.213434 -151069.433226
1288.000000 56568298.291266 -104575.382310
1296.000000 56395752.630431 89492.695652
1304.000000 56296979.419265 68672.854924
1312.000000 56343820.006594 110714.433149
1320.000000 56609963.367305 -135066.401722
1328.000000 56730743.191610 -310718.742898
1336.000000 56281959.873931 -85904.304200
1344.000000 56374880.884108 -401046.754895
1352.000000 56618088.178571 -183588.134820
1360.000000 56586882.481421 -221684.088875
1368.000000 56722693.021886 -122728.130613
1376.000000 56690446.859375 -344459.554275
1384.000000 56380797.385826 152740.422313
1392.000000 56179839.206255 77347.754122
1400.000000 56235625.378681 -128838.976377
1408.000000 56183828.170178 -41159.397020
1416.000000 56079762.298012 36099.715752
1424.000000 56334412.063769 179370.834321
1432.000000 56139007.732764 141974.414670
1440.000000 56477061.303326 -234423.656047
1448.000000 56367217.879748 -101741.972245
1456.000000 56592217.129589 351640.675042
1464.000000 56261889.246382 -80268.418573
1472.000000 56189474.845326 -86082.758490
1480.000000 56663275.269819 -20977.146749
1488.000000 56352833.587896 -285375.549438
1496.000000 56198138.665262 -65057.243083
1504.000000 56294059.959660 147565.007827
1512.000000 56456998.510084 38184.337438
1520.000000 56503748.349125 -50964.968261
1528.000000 56088464.265865 44199.510841
1536.000000 56421999.976218 -251149.011203
1544.000000 56411684.663467 -274198.169732
1552.000000 56283437.383701 131080.514204
1560.000000 56316718.135494 -78636.638957
1568.000000 56230041.110510 272395.443930
1576.000000 56312670.835323 35834.512943
1584.000000 56438473.313920 133913.244525
1592.000000 56373516.100062 -42227.459469
1600.000000 56521539.006243 -152668.034484
1608.000000 56133386.860740 -31499.308296
1616.000000 56411514.057200 99850.397916
1624.000000 56513340.295958 153625.752470
1632.000000 56390177.513974 209198.733835
1640.000000 56011052.288377 -148157.981088
1648.000000 56350242.589710 95371.444290
1656.000000 56250190.697221 -111840.375822
1664.000000 56213412.557901 -93100.148151
