   0.0000000e+00   1.0000000e+00   1.0000000e+00
   8.0000000e-03   9.9708622e-01   9.9681456e-01
   1.6000000e-02   9.8886175e-01   9.8915188e-01
   2.4000000e-02   9.7942232e-01   9.8093470e-01
   3.2000000e-02   9.7143383e-01   9.7491289e-01
   4.0000000e-02   9.6732194e-01   9.7143166e-01
   4.8000000e-02   9.6604627e-01   9.6968204e-01
   5.6000000e-02   9.6812313e-01   9.6914299e-01
   6.4000000e-02   9.7070332e-01   9.6960975e-01
   7.2000000e-02   9.7286660e-01   9.7057243e-01
   8.0000000e-02   9.7323490e-01   9.7124616e-01
   8.8000000e-02   9.7164476e-01   9.7114980e-01
   9.6000000e-02   9.6863593e-01   9.7033884e-01
   1.0400000e-01   9.6554630e-01   9.6912152e-01
   1.1200000e-01   9.6407022e-01   9.6778882e-01
   1.2000000e-01   9.6367611e-01   9.6658156e-01
   1.2800000e-01   9.6437783e-01   9.6565729e-01
   1.3600000e-01   9.6491994e-01   9.6498638e-01
   1.4400000e-01   9.6546158e-01   9.6438304e-01
   1.5200000e-01   9.6483641e-01   9.6369387e-01
   1.6000000e-01   9.6356741e-01   9.6291050e-01
   1.6800000e-01   9.6145137e-01   9.6211211e-01
   1.7600000e-01   9.5941999e-01   9.6138530e-01
   1.8400000e-01   9.5931778e-01   9.6080856e-01
   1.9200000e-01   9.5957823e-01   9.6042712e-01
   2.0000000e-01   9.6058400e-01   9.6020073e-01
   2.0800000e-01   9.6093490e-01   9.6001858e-01
   2.1600000e-01   9.6104807e-01   9.5979249e-01
   2.2400000e-01   9.6080059e-01   9.5951390e-01
   2.3200000e-01   9.5975844e-01   9.5922461e-01
   2.4000000e-01   9.5864645e-01   9.5897413e-01
   2.4800000e-01   9.5811210e-01   9.5880847e-01
   2.5600000e-01   9.5810719e-01   9.5875150e-01
   2.6400000e-01   9.5829469e-01   9.5877331e-01
   2.7200000e-01   9.5922921e-01   9.5880228e-01
   2.8000000e-01   9.5938793e-01   9.5878476e-01
   2.8800000e-01   9.5991782e-01   9.5872014e-01
   2.9600000e-01   9.5931422e-01   9.5864105e-01
   3.0400000e-01   9.5879277e-01   9.5858559e-01
   3.1200000e-01   9.5813874e-01   9.5858901e-01
   3.2000000e-01   9.5795061e-01   9.5866892e-01
   3.2800000e-01   9.5821755e-01   9.5880301e-01
   3.3600000e-01   9.5874806e-01   9.5893972e-01
   3.4400000e-01   9.5911300e-01   9.5904214e-01
   3.5200000e-01   9.5949167e-01   9.5911234e-01
   3.6000000e-01   9.6033386e-01   9.5917575e-01
   3.6800000e-01   9.5974056e-01   9.5926109e-01
   3.7600000e-01   9.5950081e-01   9.5939451e-01
   3.8400000e-01   9.5950003e-01   9.5958766e-01
   3.9200000e-01   9.5995362e-01   9.5982048e-01
   4.0000000e-01   9.5972193e-01   9.6005092e-01
   4.0800000e-01   9.6031386e-01   9.6024999e-01
   4.1600000e-01   9.6075792e-01   9.6041981e-01
   4.2400000e-01   9.6110642e-01   9.6058007e-01
   4.3200000e-01   9.6147764e-01   9.6075239e-01
   4.4000000e-01   9.6089192e-01   9.6095643e-01
   4.4800000e-01   9.6108828e-01   9.6119967e-01
   4.5600000e-01   9.6141490e-01   9.6146315e-01
   4.6400000e-01   9.6164437e-01   9.6171059e-01
   4.7200000e-01   9.6201956e-01   9.6191832e-01
   4.8000000e-01   9.6244710e-01   9.6208911e-01
   4.8800000e-01   9.6255804e-01   9.6223922e-01
   4.9600000e-01   9.6289757e-01   9.6238585e-01
   5.0400000e-01   9.6269992e-01   9.6254511e-01
   5.1200000e-01   9.6286340e-01   9.6272306e-01
   5.2000000e-01   9.6267968e-01   9.6290274e-01
   5.2800000e-01   9.6306699e-01   9.6305281e-01
   5.3600000e-01   9.6294680e-01   9.6315481e-01
   5.4400000e-01   9.6331238e-01   9.6321412e-01
   5.5200000e-01   9.6354203e-01   9.6324655e-01
   5.6000000e-01   9.6331016e-01   9.6326748e-01
   5.6800000e-01   9.6392585e-01   9.6329205e-01
   5.7600000e-01   9.6365298e-01   9.6332726e-01
   5.8400000e-01   9.6337380e-01   9.6335887e-01
   5.9200000e-01   9.6329318e-01   9.6335972e-01
   6.0000000e-01   9.6338143e-01   9.6331593e-01
   6.0800000e-01   9.6321339e-01   9.6323609e-01
   6.1600000e-01   9.6312242e-01   9.6313631e-01
   6.2400000e-01   9.6348069e-01   9.6303045e-01
   6.3200000e-01   9.6346398e-01   9.6293297e-01
   6.4000000e-01   9.6297294e-01   9.6285210e-01
   6.4800000e-01   9.6327840e-01   9.6277530e-01
   6.5600000e-01   9.6293402e-01   9.6267697e-01
   6.6400000e-01   9.6263120e-01   9.6254570e-01
   6.7200000e-01   9.6258223e-01   9.6239270e-01
   6.8000000e-01   9.6254622e-01   9.6223378e-01
   6.8800000e-01   9.6242672e-01   9.6207946e-01
   6.9600000e-01   9.6240968e-01   9.6194221e-01
   7.0400000e-01   9.6241042e-01   9.6183165e-01
   7.1200000e-01   9.6172947e-01   9.6173631e-01
   7.2000000e-01   9.6182357e-01   9.6162905e-01
   7.2800000e-01   9.6172563e-01   9.6149821e-01
   7.3600000e-01   9.6136830e-01   9.6135794e-01
   7.4400000e-01   9.6136110e-01   9.6122472e-01
