9.0593       0.0000       
9.0603       0.0000       
9.0613       0.0000       
9.0623       0.0000       
9.0633       0.0000       
9.0643       0.0000       
9.0653       0.0000       
9.0663       0.0000       
9.0673       0.0000       
9.0683       0.0000       
9.0693       0.0000       
9.0703       0.0000       
9.0713       0.0000       
9.0723       0.0000       
9.0733       0.0000       
9.0743       0.0000       
9.0753       0.0000       
9.0763       0.0000       
9.0773       0.0000       
9.0783       0.0000       
9.0793       0.0000       
9.0803       0.0000       
9.0813       0.0000       
9.0823       0.0000       
9.0833       0.0000       
9.0843       0.0000       
9.0853       0.0000       
9.0863       0.0000       
9.0873       0.0000       
9.0883       0.0000       
9.0893       0.0000       
9.0903       0.0000       
9.0913       0.0000       
9.0923       0.0000       
9.0933       0.0000       
9.0943       0.0000       
9.0953       0.0000       
9.0963       0.0000       
9.0973       0.0000       
9.0983       0.0000       
9.0993       0.0000       
9.1003       0.0000       
9.1013       0.0000       
9.1023       0.0000       
9.1033       0.0000       
9.1043       0.0000       
9.1053       0.0000       
9.1063       0.0000       
9.1073       0.0000       
9.1083       0.0000       
9.1093       0.0000       
9.1103       0.0000       
9.1113       0.0000       
9.1123       0.0000       
9.1133       0.0000       
9.1143       0.0000       
9.1153       0.0000       
9.1163       0.0000       
9.1173       0.0000       
9.1183       0.0000       
9.1193       0.0000       
9.1203       0.0000       
9.1213       0.0000       
9.1223       0.0000       
9.1233       0.0000       
9.1243       0.0000       
9.1253       0.0000       
9.1263       0.0000       
9.1273       0.0000       
9.1283       0.0000       
9.1293       0.0000       
9.1303       0.0000       
9.1313       0.0000       
9.1323       0.0000       
9.1333       0.0000       
9.1343       0.0000       
9.1353       0.0000       
9.1363       0.0000       
9.1373       0.0000       
9.1383       0.0000       
9.1393       0.0000       
9.1403       0.0000       
9.1413       0.0000       
9.1423       0.0000       
9.1433       0.0000       
9.1443       0.0000       
9.1453       0.0000       
9.1463       0.0000       
9.1473       0.0000       
9.1483       0.0000       
9.1493       0.0000       
9.1503       0.0000       
9.1513       0.0000       
9.1523       0.0000       
9.1533       0.0000       
9.1543       0.0000       
9.1553       0.0000       
9.1563       0.0000       
9.1573       0.0000       
9.1583       0.0000       
9.1593       0.2500       
9.1603       0.0000       
9.1613       0.0000       
9.1623       0.0000       
9.1633       0.0000       
9.1643       0.0000       
9.1653       0.0000       
9.1663       0.0000       
9.1673       0.2500       
9.1683       0.0000       
9.1693       0.0000       
9.1703       0.0000       
9.1713       0.0000       
9.1723       0.0000       
9.1733       0.0000       
9.1743       0.0000       
9.1753       0.0000       
9.1763       0.0000       
9.1773       0.0000       
9.1783       0.0000       
9.1793       0.2500       
9.1803       0.2500       
9.1813       0.0000       
9.1823       0.0000       
9.1833       0.0000       
9.1843       0.0000       
9.1853       0.0000       
9.1863       0.0000       
9.1873       0.0000       
9.1883       0.0000       
9.1893       0.0000       
9.1903       0.0000       
9.1913       0.0000       
9.1923       0.0000       
9.1933       0.2500       
9.1943       0.0000       
9.1953       0.0000       
9.1963       0.0000       
9.1973       0.0000       
9.1983       0.2500       
9.1993       0.0000       
9.2003       0.0000       
9.2013       0.0000       
9.2023       0.2500       
9.2033       0.5000       
9.2043       0.0000       
9.2053       0.0000       
9.2063       0.2500       
9.2073       0.0000       
9.2083       0.0000       
9.2093       0.0000       
9.2103       0.0000       
9.2113       0.0000       
9.2123       0.5000       
9.2133       0.0000       
9.2143       0.0000       
9.2153       1.0000       
9.2163       0.2500       
9.2173       0.0000       
9.2183       0.2500       
9.2193       0.0000       
9.2203       0.7500       
9.2213       0.0000       
9.2223       0.2500       
9.2233       0.2500       
9.2243       0.2500       
9.2253       0.5000       
9.2263       0.2500       
9.2273       0.0000       
9.2283       0.5000       
9.2293       0.5000       
9.2303       0.5000       
9.2313       0.0000       
9.2323       0.0000       
9.2333       0.5000       
9.2343       0.2500       
9.2353       0.7500       
9.2363       0.0000       
9.2373       0.0000       
9.2383       0.2500       
9.2393       0.7500       
9.2403       0.5000       
9.2413       0.0000       
9.2423       0.0000       
9.2433       0.0000       
9.2443       0.2500       
9.2453       0.2500       
9.2463       0.7500       
9.2473       0.0000       
9.2483       0.5000       
9.2493       0.7500       
9.2503       1.0000       
9.2513       0.7500       
9.2523       0.2500       
9.2533       0.5000       
9.2543       0.2500       
9.2553       1.0000       
9.2563       0.5000       
9.2573       1.2500       
9.2583       0.5000       
9.2593       0.5000       
9.2603       0.0000       
9.2613       1.5000       
9.2623       1.0000       
9.2633       0.0000       
9.2643       0.5000       
9.2653       1.0000       
9.2663       0.7500       
9.2673       1.2500       
9.2683       1.2500       
9.2693       0.7500       
9.2703       1.2500       
9.2713       1.0000       
9.2723       1.2500       
9.2733       1.0000       
9.2743       1.2500       
9.2753       1.7500       
9.2763       2.0000       
9.2773       1.5000       
9.2783       1.7500       
9.2793       0.5000       
