0.000000 2083579.610055 -305349.650038
8.000000 2103319.886205 -377933.448468
16.000000 2113486.839927 -425429.936686
24.000000 2131338.922722 -442182.446613
32.000000 2155496.931545 -362966.302560
40.000000 2165365.014473 -233803.305322
48.000000 2179308.265924 -127781.409258
56.000000 2211904.407211 -109370.769993
64.000000 2222230.804567 -115724.915305
72.000000 2218692.608403 -192483.707954
80.000000 2205668.701694 -237494.854652
88.000000 2193022.660479 -300310.012461
96.000000 2148519.143887 -325195.039523
104.000000 2138167.261900 -278394.145682
112.000000 2146111.432537 -188679.447856
120.000000 2129769.525012 -89189.048086
128.000000 2120271.004432 -55953.671681
136.000000 2099022.362362 -69617.185657
144.000000 2101794.392250 -99023.450811
152.000000 2101335.755902 -163927.546781
160.000000 2088386.482350 -237759.693841
168.000000 2067311.383816 -270075.538171
176.000000 2075463.632328 -223820.190359
184.000000 2044380.139121 -154166.793062
192.000000 2050500.295995 -83725.280515
200.000000 2012502.580780 -55725.661474
208.000000 1979213.011453 -40508.756828
216.000000 1998772.975652 -75606.819817
224.000000 2005106.863982 -120842.181168
232.000000 1985802.352522 -193430.617598
240.000000 1981402.381052 -179435.452574
248.000000 1967492.590396 -174476.671178
256.000000 1941849.250511 -137621.683245
264.000000 1919551.836207 -55936.090242
272.000000 1908345.493063 -33543.257408
280.000000 1893883.775185 -18555.546541
288.000000 1906577.364341 -37588.449718
296.000000 1862654.022760 -71859.870600
304.000000 1857949.627794 -117835.025771
312.000000 1845361.647778 -135405.920686
320.000000 1858211.493926 -123629.874874
328.000000 1828394.442286 -93963.541557
336.000000 1809242.701996 -66222.924678
344.000000 1798150.438859 -17406.768136
352.000000 1792696.646892 -8468.432095
360.000000 1772316.724661 -40819.870082
368.000000 1758688.981450 -52466.864887
376.000000 1751334.843532 -82511.049740
384.000000 1752155.466979 -100296.129503
392.000000 1745795.062520 -91782.069066
400.000000 1736738.806916 -90087.674061
408.000000 1721034.179089 -43204.969608
416.000000 1720755.776777 -19010.453346
424.000000 1685708.859859 -2531.059711
432.000000 1691352.125416 -7398.261665
440.000000 1682676.976427 -24342.685232
448.000000 1686107.659819 -61347.514761
456.000000 1674879.694112 -81078.802481
464.000000 1667078.406692 -60632.185852
472.000000 1666894.587635 -54863.957306
480.000000 1639896.826473 -42191.356104
488.000000 1625235.072996 -9878.395578
496.000000 1581098.354522 17362.139152
504.000000 1613526.822052 5858.211707
512.000000 1604311.722110 -7966.276929
520.000000 1596701.767294 -31886.388733
528.000000 1592720.391916 -49251.415773
536.000000 1589357.601357 -69513.349236
544.000000 1561650.044761 -62488.017325
552.000000 1581589.535560 -31220.943738
560.000000 1551163.940992 11018.567399
568.000000 1542206.958787 -5006.275808
576.000000 1540375.883311 -7692.548802
584.000000 1522033.422562 -13100.227016
592.000000 1534721.717408 -19083.711778
600.000000 1539810.240819 -51612.994025
608.000000 1534624.544673 -57030.927716
616.000000 1503257.158354 -38710.378038
624.000000 1517730.432584 -45964.444004
632.000000 1494500.321524 -14533.330023
640.000000 1511583.676274 19130.347591
648.000000 1503022.313360 -6107.340636
656.000000 1496931.515289 4271.068050
664.000000 1489885.984345 -11636.152534
672.000000 1477118.400177 -40214.389332
680.000000 1477250.131538 -32493.392256
688.000000 1484438.628456 -35819.049193
696.000000 1463858.796422 -29257.642449
704.000000 1466574.677106 -17663.950538
712.000000 1466926.102428 13636.810734
720.000000 1453928.527751 21720.838042
728.000000 1432786.164591 -13460.679066
736.000000 1451204.549706 -21610.730585
744.000000 1448291.558683 -15161.219883
752.000000 1461340.746011 -58460.429287
760.000000 1435283.096867 -23565.115776
768.000000 1451359.808308 -19028.610377
776.000000 1438877.537445 -18686.496204
784.000000 1420397.408107 2402.767526
792.000000 1441503.640034 6634.371814
800.000000 1419828.423649 -5086.165488
808.000000 1410616.120473 -16943.667552
816.000000 1416660.147931 -19858.157059
824.000000 1405092.643167 -21645.419082
832.000000 1403162.131194 -26794.628004
840.000000 1409558.308792 -22287.474008
848.000000 1418614.337541 -20796.124524
856.000000 1385744.336478 -12496.803161
864.000000 1389695.143005 19884.670814
872.000000 1401349.742720 141.561371
880.000000 1380601.166447 -517.391321
