0	0.361371	0.000000
5	0.367313	0.000000
10	0.375026	0.000000
15	0.383334	0.000000
20	0.390087	0.000000
25	0.399394	0.000000
30	0.406448	0.000000
35	0.411229	0.000000
40	0.416505	0.000000
45	0.419262	0.000000
50	0.420914	0.000000
55	0.419581	0.000000
60	0.417181	0.000000
65	0.411464	0.000000
70	0.404022	0.000000
75	0.397706	0.000000
80	0.387816	0.000000
85	0.378554	0.000000
90	0.369659	0.000000
95	0.359204	0.000000
100	0.351988	0.000000
105	0.343026	0.000000
110	0.337642	0.000000
115	0.334761	0.000000
120	0.334682	0.000000
125	0.336263	0.000000
130	0.339887	0.000000
135	0.346718	0.000000
140	0.355387	0.000000
145	0.370008	0.000000
150	0.382730	0.000000
155	0.399317	0.000000
160	0.416486	0.000000
165	0.433867	0.000000
170	0.449795	0.000000
175	0.468461	0.000000
180	0.482311	0.000000
185	0.495611	0.000000
190	0.509246	0.000000
195	0.517000	0.000000
200	0.521542	0.000000
205	0.522555	0.000000
210	0.518970	0.000000
215	0.512375	0.000000
220	0.504483	0.000000
225	0.492237	0.000000
230	0.477947	0.000000
235	0.461829	0.000000
240	0.446415	0.000000
245	0.429008	0.000000
250	0.410857	0.000000
255	0.393939	0.000000
260	0.379120	0.000000
265	0.366018	0.000000
270	0.353967	0.000000
275	0.344349	0.000000
280	0.338910	0.000000
285	0.336467	0.000000
290	0.334786	0.000000
295	0.336848	0.000000
300	0.339894	0.000000
305	0.347216	0.000000
310	0.354417	0.000000
315	0.361949	0.000000
320	0.371379	0.000000
325	0.381534	0.000000
330	0.390151	0.000000
335	0.399614	0.000000
340	0.407729	0.000000
345	0.414241	0.000000
350	0.418016	0.000000
355	0.418584	0.000000
360	0.419473	0.000000
365	0.419044	0.000000
370	0.415010	0.000000
375	0.410361	0.000000
380	0.405878	0.000000
385	0.399287	0.000000
390	0.390817	0.000000
395	0.384663	0.000000
400	0.376350	0.000000
405	0.368215	0.000000
410	0.362937	0.000000
415	0.358635	0.000000
420	0.353576	0.000000
425	0.351563	0.000000
430	0.350623	0.000000
435	0.352047	0.000000
440	0.352338	0.000000
445	0.356090	0.000000
450	0.360676	0.000000
455	0.365156	0.000000
460	0.371323	0.000000
465	0.378360	0.000000
470	0.384397	0.000000
475	0.390271	0.000000
480	0.394213	0.000000
485	0.397977	0.000000
490	0.403402	0.000000
495	0.405930	0.000000
500	0.404893	0.000000
505	0.405342	0.000000
510	0.404631	0.000000
515	0.403213	0.000000
520	0.397687	0.000000
525	0.394221	0.000000
530	0.388699	0.000000
535	0.384199	0.000000
540	0.379879	0.000000
545	0.374268	0.000000
550	0.370187	0.000000
555	0.366284	0.000000
560	0.362663	0.000000
565	0.361563	0.000000
570	0.358287	0.000000
575	0.360903	0.000000
580	0.360603	0.000000
585	0.362174	0.000000
590	0.364546	0.000000
595	0.366882	0.000000
600	0.370200	0.000000
605	0.374258	0.000000
610	0.378221	0.000000
615	0.382327	0.000000
620	0.385793	0.000000
625	0.390171	0.000000
630	0.391965	0.000000
635	0.394125	0.000000
640	0.396163	0.000000
645	0.395317	0.000000
650	0.395046	0.000000
655	0.394828	0.000000
660	0.393454	0.000000
665	0.390141	0.000000
670	0.386206	0.000000
675	0.384871	0.000000
680	0.380868	0.000000
685	0.377772	0.000000
690	0.373018	0.000000
695	0.369785	0.000000
700	0.368701	0.000000
705	0.365875	0.000000
710	0.365201	0.000000
715	0.364839	0.000000
720	0.364696	0.000000
725	0.364382	0.000000
730	0.364571	0.000000
735	0.366381	0.000000
740	0.369586	0.000000
745	0.372596	0.000000
750	0.376044	0.000000
755	0.378750	0.000000
760	0.380855	0.000000
765	0.383426	0.000000
770	0.385333	0.000000
775	0.387516	0.000000
780	0.388260	0.000000
785	0.390306	0.000000
790	0.388776	0.000000
795	0.389625	0.000000
800	0.388034	0.000000
805	0.386869	0.000000
810	0.385540	0.000000
815	0.383028	0.000000
820	0.379889	0.000000
825	0.378144	0.000000
830	0.374948	0.000000
835	0.373244	0.000000
840	0.371733	0.000000
845	0.370050	0.000000
850	0.369298	0.000000
855	0.368708	0.000000
860	0.366070	0.000000
865	0.367845	0.000000
870	0.366815	0.000000
875	0.368339	0.000000
880	0.370472	0.000000
885	0.370901	0.000000
890	0.372781	0.000000
895	0.374380	0.000000
900	0.376828	0.000000
905	0.379068	0.000000
910	0.380978	0.000000
915	0.380378	0.000000
920	0.382376	0.000000
925	0.384051	0.000000
930	0.385093	0.000000
935	0.384005	0.000000
940	0.383930	0.000000
945	0.384296	0.000000
950	0.382876	0.000000
955	0.382100	0.000000
960	0.381087	0.000000
965	0.378448	0.000000
970	0.375791	0.000000
975	0.374952	0.000000
980	0.373070	0.000000
985	0.371960	0.000000
990	0.371254	0.000000
995	0.369350	0.000000
1000	0.369123	0.000000
1005	0.369274	0.000000
1010	0.367639	0.000000
1015	0.368718	0.000000
1020	0.370340	0.000000
1025	0.370386	0.000000
1030	0.370796	0.000000
1035	0.371703	0.000000
1040	0.372681	0.000000
1045	0.374358	0.000000
1050	0.376713	0.000000
1055	0.377026	0.000000
1060	0.377514	0.000000
1065	0.378652	0.000000
1070	0.379522	0.000000
1075	0.379700	0.000000
1080	0.379925	0.000000
1085	0.379662	0.000000
1090	0.379484	0.000000
1095	0.378774	0.000000
1100	0.378362	0.000000
1105	0.376732	0.000000
1110	0.375781	0.000000
1115	0.374686	0.000000
1120	0.375443	0.000000
1125	0.373441	0.000000
1130	0.372239	0.000000
1135	0.370128	0.000000
1140	0.370291	0.000000
1145	0.370524	0.000000
1150	0.369687	0.000000
1155	0.368108	0.000000
1160	0.370036	0.000000
1165	0.370196	0.000000
1170	0.370540	0.000000
1175	0.371459	0.000000
1180	0.371265	0.000000
1185	0.372681	0.000000
1190	0.373131	0.000000
1195	0.374341	0.000000
1200	0.373891	0.000000
1205	0.375380	0.000000
1210	0.376124	0.000000
1215	0.376123	0.000000
1220	0.375677	0.000000
1225	0.377219	0.000000
1230	0.376904	0.000000
1235	0.377055	0.000000
1240	0.377379	0.000000
1245	0.376245	0.000000
1250	0.375092	0.000000
1255	0.375607	0.000000
1260	0.374055	0.000000
1265	0.372922	0.000000
1270	0.371773	0.000000
1275	0.372486	0.000000
1280	0.370378	0.000000
1285	0.370281	0.000000
1290	0.369451	0.000000
1295	0.370348	0.000000
1300	0.369677	0.000000
1305	0.369120	0.000000
1310	0.369633	0.000000
1315	0.369501	0.000000
1320	0.369173	0.000000
1325	0.369940	0.000000
1330	0.371764	0.000000
1335	0.372256	0.000000
1340	0.370866	0.000000
1345	0.372762	0.000000
1350	0.372118	0.000000
1355	0.373583	0.000000
1360	0.374218	0.000000
1365	0.374199	0.000000
1370	0.373567	0.000000
1375	0.374336	0.000000
1380	0.374097	0.000000
1385	0.374501	0.000000
1390	0.373699	0.000000
1395	0.373523	0.000000
1400	0.373692	0.000000
1405	0.371305	0.000000
1410	0.371806	0.000000
1415	0.371855	0.000000
1420	0.371328	0.000000
1425	0.370532	0.000000
1430	0.370714	0.000000
1435	0.368002	0.000000
1440	0.369878	0.000000
1445	0.369704	0.000000
1450	0.368446	0.000000
1455	0.366778	0.000000
1460	0.369144	0.000000
1465	0.369529	0.000000
1470	0.368761	0.000000
1475	0.369394	0.000000
1480	0.369278	0.000000
1485	0.369889	0.000000
1490	0.369285	0.000000
1495	0.369694	0.000000
1500	0.369906	0.000000
1505	0.371121	0.000000
1510	0.371254	0.000000
1515	0.371692	0.000000
1520	0.371634	0.000000
1525	0.370462	0.000000
1530	0.370714	0.000000
1535	0.372972	0.000000
1540	0.372731	0.000000
1545	0.371400	0.000000
1550	0.371498	0.000000
1555	0.371123	0.000000
1560	0.370554	0.000000
1565	0.370276	0.000000
1570	0.368523	0.000000
1575	0.368124	0.000000
1580	0.369034	0.000000
1585	0.369040	0.000000
1590	0.369293	0.000000
1595	0.366460	0.000000
1600	0.368968	0.000000
1605	0.368416	0.000000
1610	0.367879	0.000000
1615	0.367264	0.000000
1620	0.368624	0.000000
1625	0.367907	0.000000
1630	0.369024	0.000000
1635	0.367948	0.000000
1640	0.368389	0.000000
1645	0.368937	0.000000
1650	0.368690	0.000000
1655	0.369115	0.000000
1660	0.368948	0.000000
