0	0.272414	0.000000
5	0.271240	0.000000
10	0.272002	0.000000
15	0.270697	0.000000
20	0.271787	0.000000
25	0.271356	0.000000
30	0.274051	0.000000
35	0.274473	0.000000
40	0.276854	0.000000
45	0.276679	0.000000
50	0.276587	0.000000
55	0.275339	0.000000
60	0.273964	0.000000
65	0.271927	0.000000
70	0.270646	0.000000
75	0.268992	0.000000
80	0.269209	0.000000
85	0.269325	0.000000
90	0.271183	0.000000
95	0.271987	0.000000
100	0.274476	0.000000
105	0.276189	0.000000
110	0.277558	0.000000
115	0.277039	0.000000
120	0.276335	0.000000
125	0.273436	0.000000
130	0.269686	0.000000
135	0.265340	0.000000
140	0.261961	0.000000
145	0.259340	0.000000
150	0.257667	0.000000
155	0.260866	0.000000
160	0.265048	0.000000
165	0.272124	0.000000
170	0.283286	0.000000
175	0.298317	0.000000
180	0.312773	0.000000
185	0.326552	0.000000
190	0.339880	0.000000
195	0.348374	0.000000
200	0.354716	0.000000
205	0.354617	0.000000
210	0.349892	0.000000
215	0.340276	0.000000
220	0.328759	0.000000
225	0.314490	0.000000
230	0.300605	0.000000
235	0.288294	0.000000
240	0.273436	0.000000
245	0.265896	0.000000
250	0.261327	0.000000
255	0.259589	0.000000
260	0.259730	0.000000
265	0.261756	0.000000
270	0.266891	0.000000
275	0.271057	0.000000
280	0.273923	0.000000
285	0.275522	0.000000
290	0.278117	0.000000
295	0.276660	0.000000
300	0.276041	0.000000
305	0.274975	0.000000
310	0.273824	0.000000
315	0.270058	0.000000
320	0.269139	0.000000
325	0.267832	0.000000
330	0.269408	0.000000
335	0.271093	0.000000
340	0.271900	0.000000
345	0.273990	0.000000
350	0.275317	0.000000
355	0.276069	0.000000
360	0.276629	0.000000
365	0.276990	0.000000
370	0.275135	0.000000
375	0.275312	0.000000
380	0.272694	0.000000
385	0.271696	0.000000
390	0.270820	0.000000
395	0.270699	0.000000
400	0.270993	0.000000
405	0.271671	0.000000
410	0.272871	0.000000
415	0.273518	0.000000
420	0.274274	0.000000
425	0.273913	0.000000
430	0.274265	0.000000
435	0.275125	0.000000
440	0.274371	0.000000
445	0.274908	0.000000
450	0.272871	0.000000
455	0.272884	0.000000
460	0.273594	0.000000
465	0.272597	0.000000
470	0.272097	0.000000
475	0.271707	0.000000
480	0.273425	0.000000
485	0.273311	0.000000
490	0.272417	0.000000
495	0.273282	0.000000
500	0.273345	0.000000
505	0.273641	0.000000
510	0.273113	0.000000
515	0.272116	0.000000
520	0.272053	0.000000
525	0.272174	0.000000
530	0.271673	0.000000
535	0.270702	0.000000
540	0.271493	0.000000
545	0.272600	0.000000
550	0.271538	0.000000
555	0.271981	0.000000
560	0.273791	0.000000
565	0.272246	0.000000
570	0.272960	0.000000
575	0.272065	0.000000
580	0.271442	0.000000
585	0.271735	0.000000
590	0.271554	0.000000
595	0.271494	0.000000
