   0.0000000e+00   1.0000000e+00   1.0000000e+00
   8.0000000e-03   9.8678456e-01   9.9030464e-01
   1.6000000e-02   9.6882031e-01   9.6331384e-01
   2.4000000e-02   9.2730914e-01   9.2465125e-01
   3.2000000e-02   8.8493197e-01   8.8174320e-01
   4.0000000e-02   8.3955307e-01   8.4168882e-01
   4.8000000e-02   7.9413989e-01   8.0948997e-01
   5.6000000e-02   7.5589510e-01   7.8719927e-01
   6.4000000e-02   7.2467385e-01   7.7415133e-01
   7.2000000e-02   7.0943862e-01   7.6803126e-01
   8.0000000e-02   6.9968114e-01   7.6625607e-01
   8.8000000e-02   7.1010120e-01   7.6708900e-01
   9.6000000e-02   7.2652763e-01   7.7008224e-01
   1.0400000e-01   7.5164865e-01   7.7576972e-01
   1.1200000e-01   7.8413982e-01   7.8486092e-01
   1.2000000e-01   8.1711550e-01   7.9737716e-01
   1.2800000e-01   8.4576400e-01   8.1215261e-01
   1.3600000e-01   8.6945346e-01   8.2692336e-01
   1.4400000e-01   8.8469525e-01   8.3895080e-01
   1.5200000e-01   8.9155549e-01   8.4589485e-01
   1.6000000e-01   8.8682087e-01   8.4656120e-01
   1.6800000e-01   8.7562490e-01   8.4122542e-01
   1.7600000e-01   8.5600083e-01   8.3143819e-01
   1.8400000e-01   8.3502553e-01   8.1944042e-01
   1.9200000e-01   8.0524978e-01   8.0746038e-01
   2.0000000e-01   7.8454799e-01   7.9717189e-01
   2.0800000e-01   7.6552216e-01   7.8947925e-01
   2.1600000e-01   7.5395234e-01   7.8462799e-01
   2.2400000e-01   7.5001765e-01   7.8250217e-01
   2.3200000e-01   7.5264824e-01   7.8291611e-01
   2.4000000e-01   7.6306161e-01   7.8575154e-01
   2.4800000e-01   7.7755244e-01   7.9089818e-01
   2.5600000e-01   7.9486922e-01   7.9806836e-01
   2.6400000e-01   8.1513938e-01   8.0662008e-01
   2.7200000e-01   8.3601166e-01   8.1551323e-01
   2.8000000e-01   8.4883431e-01   8.2345194e-01
   2.8800000e-01   8.6148397e-01   8.2917249e-01
   2.9600000e-01   8.6419736e-01   8.3176645e-01
   3.0400000e-01   8.6162925e-01   8.3091300e-01
   3.1200000e-01   8.5304783e-01   8.2693673e-01
   3.2000000e-01   8.3837598e-01   8.2068233e-01
   3.2800000e-01   8.2312891e-01   8.1326897e-01
   3.3600000e-01   8.0668105e-01   8.0582300e-01
   3.4400000e-01   7.9313923e-01   7.9927685e-01
   3.5200000e-01   7.8087856e-01   7.9427710e-01
   3.6000000e-01   7.7116242e-01   7.9119109e-01
   3.6800000e-01   7.7112981e-01   7.9016478e-01
   3.7600000e-01   7.7234750e-01   7.9117835e-01
   3.8400000e-01   7.8275877e-01   7.9406740e-01
   3.9200000e-01   7.8936579e-01   7.9851090e-01
   4.0000000e-01   8.0231980e-01   8.0401397e-01
   4.0800000e-01   8.1855806e-01   8.0992072e-01
   4.1600000e-01   8.2828342e-01   8.1547880e-01
   4.2400000e-01   8.3801674e-01   8.1995123e-01
   4.3200000e-01   8.4293534e-01   8.2274700e-01
   4.4000000e-01   8.4799650e-01   8.2353089e-01
   4.4800000e-01   8.4248181e-01   8.2227942e-01
   4.5600000e-01   8.3847192e-01   8.1926950e-01
   4.6400000e-01   8.3219030e-01   8.1500861e-01
   4.7200000e-01   8.1951892e-01   8.1013197e-01
   4.8000000e-01   8.1112632e-01   8.0529562e-01
   4.8800000e-01   7.9506843e-01   8.0108780e-01
   4.9600000e-01   7.8810657e-01   7.9796848e-01
   5.0400000e-01   7.8231118e-01   7.9623584e-01
   5.1200000e-01   7.8275943e-01   7.9601290e-01
   5.2000000e-01   7.8284978e-01   7.9724829e-01
   5.2800000e-01   7.8977217e-01   7.9972892e-01
   5.3600000e-01   7.9373872e-01   8.0310576e-01
   5.4400000e-01   8.0618370e-01   8.0693465e-01
